drug,court,1,60,60
based,decision,1,45,45
on,incarceration,1,30,30
violence,victims,1,26,26
the,specialized,1,25,25
of,specialized,2,47,23.5
a,restraining,1,23,23
living,with,1,23,23
candidate,who,1,22,22
county,from,1,22,22
jury,verdicts,1,22,22
second,in,1,22,22
the,confidence,1,22,22
violence,cases,1,22,22
for,court,1,21,21
restraining,order,2,40,20
model,may,1,19,19
other,law,1,19,19
save,money,1,19,19
criminal,courts,12,219,18.25
court,innovation,1,18,18
behind,bars,1,17,17
car,theft,1,17,17
chief,william,1,17,17
contra,costa,1,17,17
cruz,sentinel,1,17,17
great,recession,1,17,17
in,conventional,1,17,17
predictive,crime,1,17,17
the,conventional,1,17,17
crime,analysts,3,50,16.66666667
changes,the,1,16,16
lapd,and,1,16,16
mentally,ill,3,48,16
randomized,controlled,1,16,16
rapid,response,1,16,16
san,gabriel,1,16,16
tests,of,1,16,16
the,boxes,1,16,16
to,house,1,16,16
what,works,1,16,16
law,reform,2,31,15.5
brother,in,1,15,15
drug,treatment,1,15,15
per,day,1,15,15
said,this,1,15,15
the,crimes,1,15,15
by,michael,1,14,14
himself,as,1,14,14
public,defender,1,14,14
t,been,1,14,14
and,block,1,13,13
directs,the,1,13,13
experienced,in,1,13,13
it,ll,1,13,13
model,rules,1,13,13
operating,on,1,13,13
police,service,1,13,13
right,on,1,13,13
saying,the,1,13,13
until,they,1,13,13
vital,to,1,13,13
who,founded,1,13,13
mr,bratton,2,25,12.5
a,sheriff,1,12,12
and,holds,1,12,12
and,until,1,12,12
anonymity,and,1,12,12
be,up,1,12,12
correct,the,1,12,12
england,and,1,12,12
factoring,in,1,12,12
fbi,agent,1,12,12
government,buildings,1,12,12
he,once,1,12,12
his,family,1,12,12
informant,tips,1,12,12
is,unacceptable,1,12,12
it,costs,1,12,12
known,informant,1,12,12
lot,more,1,12,12
m,the,1,12,12
must,meet,1,12,12
nearly,million,1,12,12
obstruction,of,1,12,12
of,billion,1,12,12
professor,said,1,12,12
said,los,1,12,12
square,mile,1,12,12
to,former,1,12,12
to,install,1,12,12
tone,and,1,12,12
unless,and,1,12,12
until,there,1,12,12
world,with,1,12,12
intimate,partner,2,23,11.5
public,trust,2,23,11.5
a,mental,1,11,11
afford,bail,1,11,11
agents,the,1,11,11
aggressive,and,1,11,11
alerted,the,1,11,11
and,detectives,1,11,11
and,green,1,11,11
and,keep,1,11,11
and,served,1,11,11
and,throughout,1,11,11
bad,apples,1,11,11
be,surprised,1,11,11
beset,by,1,11,11
big,and,1,11,11
billion,and,1,11,11
buses,and,1,11,11
candidates,who,1,11,11
computer,statistics,1,11,11
county,board,1,11,11
county,taxpayers,1,11,11
credibility,to,1,11,11
deputy,sheriff,1,11,11
election,in,1,11,11
fill,the,1,11,11
for,four,1,11,11
for,los,1,11,11
former,marine,1,11,11
fresh,perspective,1,11,11
frt,and,1,11,11
given,too,1,11,11
having,spent,1,11,11
he,challenged,1,11,11
hiring,to,1,11,11
his,predecessor,1,11,11
homicides,and,1,11,11
illegal,behavior,1,11,11
in,back,1,11,11
in,patrol,1,11,11
incarceration,is,1,11,11
increase,transparency,1,11,11
indictment,of,1,11,11
is,bad,1,11,11
is,legal,1,11,11
jail,system,1,11,11
lawyer,s,2,22,11
leader,for,1,11,11
lives,on,1,11,11
lowest,crime,1,11,11
marine,who,1,11,11
mistake,they,1,11,11
models,at,1,11,11
most,impressive,1,11,11
new,leadership,1,11,11
of,around,1,11,11
only,lead,1,11,11
or,scandal,1,11,11
partner,violence,1,11,11
poor,leadership,1,11,11
qualified,and,1,11,11
s,year,1,11,11
scott,and,1,11,11
sean,malinowski,1,11,11
security,to,1,11,11
see,some,1,11,11
sheriff,lee,1,11,11
systemic,change,1,11,11
that,confront,1,11,11
the,abuses,1,11,11
the,misconduct,1,11,11
the,rising,1,11,11
the,vera,1,11,11
these,negative,1,11,11
this,great,1,11,11
to,rebuild,1,11,11
to,restoring,1,11,11
to,scale,1,11,11
too,big,1,11,11
vast,network,1,11,11
verdicts,and,1,11,11
victim,and,1,11,11
walk,the,1,11,11
way,but,1,11,11
winning,a,1,11,11
in,domestic,3,32,10.66666667
budget,cuts,2,21,10.5
women,s,2,21,10.5
a,profile,1,10,10
and,santa,1,10,10
and,wales,1,10,10
burglaries,in,1,10,10
each,day,1,10,10
emergency,calls,1,10,10
evidence,based,13,130,10
far,the,1,10,10
financial,resources,1,10,10
memphis,police,1,10,10
montero,camargo,1,10,10
of,speech,1,10,10
tested,in,1,10,10
the,victim,9,86,9.555555556
a,domestic,2,19,9.5
the,tip,3,28,9.333333333
alhambra,police,2,18,9
chicago,university,1,9,9
cir,united,1,9,9
court,orders,1,9,9
criminal,offenses,1,9,9
next,crime,1,9,9
on,conventional,1,9,9
or,prison,1,9,9
sherman,and,1,9,9
slobogin,supra,1,9,9
solove,supra,1,9,9
targeting,testing,1,9,9
the,college,1,9,9
the,milwaukee,1,9,9
their,clients,1,9,9
to,courts,1,9,9
wardlow,n,1,9,9
weight,of,1,9,9
with,mental,1,9,9
amendment,analysis,2,17,8.5
in,wardlow,2,17,8.5
domestic,violence,29,238,8.206896552
and,san,1,8,8
at,ucla,1,8,8
been,tested,1,8,8
brantingham,a,1,8,8
camargo,f,1,8,8
characterize,the,1,8,8
corroborated,by,1,8,8
electronic,monitoring,2,16,8
for,another,1,8,8
happen,the,1,8,8
he,sees,1,8,8
maps,are,1,8,8
model,a,1,8,8
opt,out,2,16,8
other,specialized,1,8,8
particular,block,1,8,8
percent,reduction,1,8,8
prison,or,1,8,8
problems,the,1,8,8
response,time,1,8,8
s,tip,1,8,8
services,that,1,8,8
the,burglary,1,8,8
threaten,to,1,8,8
threatens,to,1,8,8
tip,n,1,8,8
to,pick,1,8,8
a,specialized,2,15,7.5
about,of,2,15,7.5
added,that,2,15,7.5
courts,as,2,15,7.5
is,key,2,15,7.5
ll,be,2,15,7.5
patrol,and,2,15,7.5
to,anonymity,2,15,7.5
to,cut,2,15,7.5
patrol,the,3,22,7.333333333
a,guardian,1,7,7
against,women,1,7,7
allegations,that,2,14,7
an,attorney,1,7,7
bratton,has,1,7,7
community,justice,1,7,7
controlled,trial,1,7,7
court,might,1,7,7
crime,byline,1,7,7
detectives,to,1,7,7
diversion,program,1,7,7
domestic,assault,1,7,7
drug,offenders,2,14,7
enforcement,personnel,2,14,7
existing,fourth,1,7,7
force,a,2,14,7
from,prison,1,7,7
george,mason,1,7,7
has,happened,1,7,7
ibm,s,1,7,7
imposed,a,1,7,7
in,king,1,7,7
in,space,1,7,7
jail,and,1,7,7
